Time,Open,High,Low,Last,Change,%Chg,Volume
"03/27/2024 17:30",18717.25,18717.25,18717.25,18717.25,10.75,+0.06%,1
"03/27/2024 17:00",18726.5,18726.5,18706.5,18706.5,-25.5,-0.14%,4
"03/27/2024 15:30",18732,18732,18732,18732,-16.5,-0.09%,1
"03/27/2024 15:00",18735,18748.5,18735,18748.5,24.75,+0.13%,13
"03/27/2024 14:30",18663.5,18728.25,18663.5,18723.75,62.25,+0.33%,49
"03/27/2024 14:00",18630,18668.75,18625,18661.5,11.5,+0.06%,9
"03/27/2024 13:30",18676.5,18676.5,18650,18650,-22.5,-0.12%,5
"03/27/2024 13:00",18645.5,18675,18645.5,18672.5,15,+0.08%,7
"03/27/2024 12:30",18656.25,18660.75,18656.25,18657.5,4,+0.02%,4
"03/27/2024 12:00",18656.75,18670,18629.25,18653.5,-14.5,-0.08%,17
"03/27/2024 11:30",18665.25,18678.25,18659.75,18668,5.5,+0.03%,23
"03/27/2024 11:00",18618,18662.5,18617.75,18662.5,23.5,+0.13%,24
"03/27/2024 10:30",18625,18647.5,18619,18639,-5.5,-0.03%,16
"03/27/2024 10:00",18648,18651,18633,18644.5,-2.5,-0.01%,16
"03/27/2024 09:30",18648,18668.75,18632,18647,9.75,+0.05%,24
"03/27/2024 09:00",18670.75,18670.75,18616.25,18637.25,-40.25,-0.22%,54
"03/27/2024 08:30",18786.5,18790.25,18677.5,18677.5,-116.75,-0.62%,36
"03/27/2024 08:00",18777,18796,18777,18794.25,29.25,+0.16%,12
"03/27/2024 07:30",18751.25,18765,18751.25,18765,2,+0.01%,4
"03/27/2024 05:30",18765,18765.5,18761.75,18763,3.75,+0.02%,8
"03/27/2024 05:00",18750,18759.25,18750,18759.25,14.25,+0.08%,8
"03/27/2024 04:30",18735,18745,18735,18745,7.5,+0.04%,5
"03/27/2024 04:00",18737.5,18737.5,18737.5,18737.5,0,0.00%,1
"03/27/2024 03:30",18731,18737.5,18731,18737.5,13.75,+0.07%,3
"03/27/2024 03:00",18723.75,18723.75,18723.75,18723.75,23.75,+0.13%,1
"03/27/2024 02:30",18706.25,18707,18700,18700,-6.25,-0.03%,5
"03/27/2024 02:00",18718.75,18718.75,18706.25,18706.25,-17.5,-0.09%,8
"03/27/2024 01:30",18723.75,18728,18723.75,18723.75,-8.75,-0.05%,6
"03/27/2024 01:00",18732.5,18732.5,18732.5,18732.5,-17.25,-0.09%,1
"03/27/2024 00:30",18749.75,18749.75,18749.75,18749.75,14.5,+0.08%,1
"03/27/2024 00:00",18735.25,18735.25,18735.25,18735.25,0.25,0.00%,1
"03/26/2024 23:30",18733.25,18735,18733.25,18735,12,+0.06%,2
"03/26/2024 22:30",18723,18723,18723,18723,6.25,+0.03%,3
"03/26/2024 19:30",18716.75,18716.75,18716.75,18716.75,0,0.00%,1
"03/26/2024 18:30",18716.75,18716.75,18716.75,18716.75,23.75,+0.13%,2
"03/26/2024 17:30",18699.5,18699.5,18692.75,18693,-4.5,-0.02%,3
"03/26/2024 17:00",18697.5,18697.5,18697.5,18697.5,-5.5,-0.03%,1
"03/26/2024 15:30",18703,18703,18703,18703,10.5,+0.06%,1
"03/26/2024 15:00",18680,18692.5,18680,18692.5,22.25,+0.12%,6
"03/26/2024 14:30",18729,18729,18666,18670.25,-68.75,-0.37%,29
"03/26/2024 14:00",18760,18760,18739,18739,-25.,-0.13%,3
"03/26/2024 13:30",18784,18784,18764,18764,-6.,-0.03%,3
"03/26/2024 13:00",18770,18770,18770,18770,-0.75,0.00%,1
"03/26/2024 12:30",18772.5,18772.5,18762,18770.75,-0.25,0.00%,6
"03/26/2024 12:00",18757.25,18772.5,18757.25,18771,9.75,+0.05%,4
"03/26/2024 11:30",18785.75,18785.75,18761.25,18761.25,-42.,-0.22%,5
"03/26/2024 11:00",18803.25,18803.25,18803.25,18803.25,2,+0.01%,1
"03/26/2024 10:30",18801.25,18801.25,18801.25,18801.25,1.25,+0.01%,1
"03/26/2024 10:00",18782.75,18800,18782.75,18800,22.5,+0.12%,7
"03/26/2024 09:30",18777.25,18778.75,18761.25,18777.5,-22.5,-0.12%,17
"03/26/2024 09:00",18817.5,18835,18800,18800,-3.,-0.02%,21
"03/26/2024 08:30",18788.5,18814.75,18782,18803,12,+0.06%,14
"03/26/2024 08:00",18791,18791,18791,18791,-5.25,-0.03%,1
"03/26/2024 07:30",18820,18820,18788.75,18796.25,-42.75,-0.23%,5
"03/26/2024 07:00",18839,18839,18839,18839,7,+0.04%,2
"03/26/2024 06:30",18831,18832,18831,18832,1,+0.01%,2
"03/26/2024 06:00",18832,18840,18831,18831,-2.5,-0.01%,5
"03/26/2024 05:00",18833.75,18833.75,18833.5,18833.5,8.5,+0.05%,4
"03/26/2024 03:30",18819.5,18825,18819.5,18825,26,+0.14%,4
"03/26/2024 03:00",18799,18799,18799,18799,-1.,-0.01%,1
"03/26/2024 02:30",18800,18800,18800,18800,-21.25,-0.11%,1
"03/26/2024 02:00",18806.5,18825,18806.5,18821.25,33.25,+0.18%,8
"03/26/2024 01:30",18780,18788,18778.75,18788,24,+0.13%,7
"03/25/2024 21:00",18764,18764,18764,18764,-2.25,-0.01%,1
"03/25/2024 18:30",18763.5,18766.25,18763.5,18766.25,-18.5,-0.10%,3
"03/25/2024 17:00",18784.75,18784.75,18784.75,18784.75,29.75,+0.16%,2
"03/25/2024 15:30",18749,18755,18749,18755,12.25,+0.07%,3
"03/25/2024 15:00",18742.75,18742.75,18742.75,18742.75,2.5,+0.01%,1
"03/25/2024 14:30",18753.75,18753.75,18736.25,18740.25,-21.75,-0.12%,7
"03/25/2024 14:00",18785,18785,18760.25,18762,-33.,-0.18%,5
"03/25/2024 13:30",18787.5,18795,18785,18795,3.25,+0.02%,8
"03/25/2024 13:00",18781,18791.75,18779.5,18791.75,16.5,+0.09%,21
"03/25/2024 12:30",18773.75,18775.25,18773.75,18775.25,5.25,+0.03%,2
"03/25/2024 12:00",18750,18773.5,18740.75,18770,10,+0.05%,15
"03/25/2024 11:30",18746,18760,18745.25,18760,4,+0.02%,3
"03/25/2024 11:00",18755,18756,18749.25,18756,-9.,-0.05%,5
"03/25/2024 10:30",18747,18772.25,18743,18765,0,0.00%,6
"03/25/2024 10:00",18750.25,18765,18747.75,18765,22,+0.12%,16
"03/25/2024 09:30",18747.75,18747.75,18733.25,18743,-8.25,-0.04%,9
"03/25/2024 09:00",18698.75,18768,18695.25,18751.25,49.75,+0.27%,21
"03/25/2024 08:30",18673,18703.5,18644.75,18701.5,19.75,+0.11%,37
"03/25/2024 08:00",18685.5,18685.5,18681.75,18681.75,-22.5,-0.12%,3
"03/25/2024 07:30",18710,18710,18701.25,18704.25,-0.75,0.00%,3
"03/25/2024 07:00",18694.75,18705,18694.75,18705,12.5,+0.07%,2
"03/25/2024 06:30",18690,18692.5,18690,18692.5,2.5,+0.01%,2
"03/25/2024 06:00",18725,18725,18685,18690,-35.,-0.19%,6
"03/25/2024 05:30",18725,18725,18725,18725,-9.25,-0.05%,1
"03/25/2024 05:00",18748.25,18748.25,18734.25,18734.25,-20.75,-0.11%,2
"03/25/2024 04:30",18761,18761,18755,18755,-11.75,-0.06%,4
"03/25/2024 04:00",18766.75,18766.75,18766.75,18766.75,-7.,-0.04%,1
"03/25/2024 03:30",18786.25,18787.25,18773.75,18773.75,2.75,+0.01%,3
"03/25/2024 03:00",18779,18782.25,18771,18771,-2.75,-0.01%,7
"03/25/2024 01:00",18773.75,18773.75,18773.75,18773.75,-7.5,-0.04%,1
"03/25/2024 00:30",18781.25,18781.25,18781.25,18781.25,-13.25,-0.07%,1
"03/25/2024 00:00",18794.5,18794.5,18794.5,18794.5,1,+0.01%,1
"03/24/2024 21:30",18793.5,18793.5,18793.5,18793.5,-6.75,-0.04%,1
"03/24/2024 18:00",18788,18800.25,18783,18800.25,19.25,+0.10%,4
"03/24/2024 17:30",18781,18781,18781,18781,-7.,-0.04%,1
"03/24/2024 17:00",18804.5,18804.5,18788,18788,-2.,-0.01%,8
"03/22/2024 15:30",18785.75,18790,18785.75,18790,5,+0.03%,3
"03/22/2024 15:00",18793.75,18794.75,18785,18785,7.5,+0.04%,5
"03/22/2024 14:00",18813.5,18813.5,18777.5,18777.5,-35.5,-0.19%,6
"03/22/2024 13:30",18828.75,18828.75,18813,18813,-13.75,-0.07%,4
"03/22/2024 13:00",18838.25,18838.5,18808.75,18826.75,-18.,-0.10%,6
"03/22/2024 12:30",18829.25,18844.75,18823.25,18844.75,15.5,+0.08%,10
"03/22/2024 12:00",18806.75,18829.25,18806,18829.25,27.25,+0.14%,11
"03/22/2024 11:30",18780.25,18807.5,18761.25,18802,23.25,+0.12%,14
"03/22/2024 11:00",18790,18790,18770,18778.75,9.75,+0.05%,3
"03/22/2024 10:30",18763.75,18773.75,18763.75,18769,-10.,-0.05%,8
"03/22/2024 10:00",18765,18779,18765,18779,40.25,+0.21%,3
"03/22/2024 09:30",18740,18742.75,18730,18738.75,-21.25,-0.11%,9
"03/22/2024 09:00",18773.5,18788.5,18756.25,18760,-7.,-0.04%,20
"03/22/2024 08:30",18761.5,18767,18730,18767,14.75,+0.08%,11
"03/22/2024 08:00",18766,18766,18752.25,18752.25,0.25,0.00%,11
"03/22/2024 07:30",18726.75,18752,18726.75,18752,27,+0.14%,4
"03/22/2024 07:00",18735,18738,18725,18725,-14.25,-0.08%,8
"03/22/2024 06:30",18780,18780,18738.5,18739.25,-66.75,-0.35%,14
"03/22/2024 05:30",18806,18806,18806,18806,-20.5,-0.11%,1
"03/22/2024 04:00",18830,18830,18826.5,18826.5,11.5,+0.06%,5
"03/22/2024 03:30",18815,18815,18815,18815,29.25,+0.16%,1
"03/22/2024 02:00",18785.75,18785.75,18785.75,18785.75,-8.,-0.04%,1
"03/22/2024 01:30",18793.75,18793.75,18793.75,18793.75,-9.25,-0.05%,1
"03/22/2024 00:00",18811.25,18811.25,18803,18803,-2.,-0.01%,2
"03/21/2024 23:30",18805,18805,18805,18805,5,+0.03%,1
"03/21/2024 23:00",18800,18800,18800,18800,34.75,+0.19%,1
"03/21/2024 22:30",18765.25,18765.25,18765.25,18765.25,0.75,0.00%,1
"03/21/2024 22:00",18764.5,18764.5,18764.5,18764.5,-1.5,-0.01%,1
"03/21/2024 21:30",18780,18780,18766,18766,-21.25,-0.11%,6
"03/21/2024 20:30",18811,18811,18787.25,18787.25,-27.75,-0.15%,17
"03/21/2024 20:00",18815,18815,18815,18815,-5.,-0.03%,1
"03/21/2024 19:00",18820,18820,18820,18820,4,+0.02%,1
"03/21/2024 18:30",18816,18816,18816,18816,-1.75,-0.01%,1
"03/21/2024 17:30",18817.75,18817.75,18817.75,18817.75,13.75,+0.07%,2
"03/21/2024 17:00",18804,18804,18804,18804,-1.,-0.01%,1
"03/21/2024 15:30",18802.5,18805,18802.5,18805,-5.5,-0.03%,2
"03/21/2024 15:00",18812.25,18812.25,18810.5,18810.5,-5.25,-0.03%,2
"03/21/2024 14:30",18820,18823.75,18815.75,18815.75,9,+0.05%,12
"03/21/2024 14:00",18788,18819.25,18788,18806.75,18,+0.10%,21
"03/21/2024 13:30",18835,18835,18788.75,18788.75,-41.,-0.22%,12
"03/21/2024 13:00",18836,18842.5,18822,18829.75,-10.5,-0.06%,17
"03/21/2024 12:30",18877.75,18885.5,18840,18840.25,-52.,-0.28%,17
"03/21/2024 12:00",18907.75,18907.75,18889.75,18892.25,-16.5,-0.09%,18
"03/21/2024 11:30",18928.25,18928.25,18905,18908.75,-16.,-0.08%,17
"03/21/2024 11:00",18915,18926.75,18915,18924.75,15,+0.08%,13
"03/21/2024 10:30",18881.5,18926.25,18881.5,18909.75,29.25,+0.15%,26
"03/21/2024 10:00",18861.25,18880.5,18849,18880.5,-6.,-0.03%,11
"03/21/2024 09:30",18860.25,18890.75,18850,18886.5,-13.5,-0.07%,34
"03/21/2024 09:00",18859,18910.25,18859,18900,45,+0.24%,84
"03/21/2024 08:30",18908,18932,18855,18855,-53.75,-0.28%,98
"03/21/2024 08:00",18880.5,18908.75,18880.5,18908.75,25.75,+0.14%,14
"03/21/2024 07:30",18897.75,18897.75,18878.75,18883,-13.,-0.07%,6
"03/21/2024 07:00",18869.5,18896,18869.5,18896,31,+0.16%,5
"03/21/2024 06:30",18859.5,18870,18859.5,18865,17.5,+0.09%,14
"03/21/2024 06:00",18834,18855,18834,18847.5,26.25,+0.14%,18
"03/21/2024 05:00",18823.25,18823.25,18821.25,18821.25,-9.75,-0.05%,3
"03/21/2024 04:30",18830,18831,18830,18831,11,+0.06%,4
"03/21/2024 04:00",18823,18826.5,18819,18820,-20.,-0.11%,5
"03/21/2024 03:30",18847,18847,18837,18840,-9.,-0.05%,6
"03/21/2024 03:00",18857,18858.5,18845.75,18849,-23.5,-0.12%,13
"03/21/2024 02:30",18866,18872.5,18866,18872.5,5,+0.03%,4
"03/21/2024 02:00",18853.75,18867.5,18853.75,18867.5,18,+0.10%,5
"03/21/2024 01:30",18847.5,18849.5,18847.5,18849.5,16.75,+0.09%,2
"03/21/2024 01:00",18831.5,18832.75,18831.5,18832.75,-5.25,-0.03%,2
"03/21/2024 00:30",18831.75,18838,18831.75,18838,12,+0.06%,15
"03/21/2024 00:00",18824,18826,18824,18826,6.5,+0.03%,3
"03/20/2024 23:30",18826.5,18826.5,18819.5,18819.5,7.5,+0.04%,5
"03/20/2024 22:30",18808,18812,18808,18812,-2.,-0.01%,4
"03/20/2024 22:00",18817.5,18817.5,18814,18814,4,+0.02%,6
"03/20/2024 21:30",18809,18811,18808.75,18810,22.75,+0.12%,6
"03/20/2024 20:00",18787.25,18787.25,18787.25,18787.25,1.25,+0.01%,1
"03/20/2024 19:30",18790.5,18790.5,18786,18786,-21.25,-0.11%,2
"03/20/2024 18:30",18803,18807.25,18803,18807.25,-2.75,-0.01%,2
"03/20/2024 18:00",18791.75,18810,18791.75,18810,40,+0.21%,17
"03/20/2024 17:30",18761.25,18770,18761.25,18770,4,+0.02%,2
"03/20/2024 17:00",18750.25,18779,18750.25,18766,1,+0.01%,6
"03/20/2024 15:30",18764.75,18765,18757.75,18765,3.75,+0.02%,5
"03/20/2024 15:00",18694,18761.25,18691.75,18761.25,60,+0.32%,42
"03/20/2024 14:30",18711,18715,18666.5,18701.25,1.25,+0.01%,31
"03/20/2024 14:00",18648.75,18710,18647.5,18700,45.75,+0.25%,105
"03/20/2024 13:30",18600,18673.75,18515,18654.25,80.75,+0.43%,121
"03/20/2024 13:00",18530,18620,18530,18573.5,75,+0.41%,159
"03/20/2024 12:30",18480,18498.5,18477,18498.5,11.5,+0.06%,7
"03/20/2024 12:00",18492.25,18492.25,18485,18487,-25.5,-0.14%,4
"03/20/2024 11:30",18505,18512.5,18502.5,18512.5,15.5,+0.08%,5
"03/20/2024 11:00",18497,18497,18497,18497,-6.25,-0.03%,1
"03/20/2024 10:30",18491.5,18503.25,18489.75,18503.25,-0.75,0.00%,7
"03/20/2024 10:00",18490,18510,18490,18504,17.75,+0.10%,7
"03/20/2024 09:30",18522,18522,18475,18486.25,-35.75,-0.19%,38
"03/20/2024 09:00",18477,18527.5,18477,18522,27,+0.15%,25
"03/20/2024 08:30",18550,18556,18472.5,18495,-21.,-0.11%,58
"03/20/2024 08:00",18523.75,18523.75,18516,18516,-2.5,-0.01%,3
"03/20/2024 07:30",18534.75,18534.75,18515,18518.5,0,0.00%,9
"03/20/2024 07:00",18550,18550,18516.25,18518.5,-31.5,-0.17%,5
"03/20/2024 06:30",18536.75,18550,18536.75,18550,20,+0.11%,4
"03/20/2024 06:00",18514.75,18530,18514.75,18530,15.25,+0.08%,8
"03/20/2024 05:30",18487.75,18514.75,18487.75,18514.75,33.5,+0.18%,2
"03/20/2024 05:00",18492.75,18492.75,18481.25,18481.25,-5.5,-0.03%,3
"03/20/2024 04:30",18488,18492.75,18486.75,18486.75,3,+0.02%,40
"03/20/2024 04:00",18483.75,18483.75,18483.75,18483.75,11.75,+0.06%,1
"03/20/2024 03:30",18484,18484,18472,18472,-7.25,-0.04%,3
"03/20/2024 03:00",18479.25,18479.25,18479.25,18479.25,-18.75,-0.10%,1
"03/20/2024 02:30",18494,18498,18494,18498,-2.,-0.01%,2
"03/20/2024 02:00",18488.5,18500,18485.5,18500,27.25,+0.15%,5
"03/20/2024 01:00",18483,18483,18472.75,18472.75,12.75,+0.07%,2
"03/20/2024 00:00",18461,18461,18460,18460,-6.5,-0.04%,3
"03/19/2024 23:00",18466.5,18466.5,18466.5,18466.5,-6.5,-0.04%,1
"03/19/2024 22:00",18473,18473,18473,18473,11.75,+0.06%,1
"03/19/2024 21:00",18461.25,18461.25,18461.25,18461.25,-22.,-0.12%,1
"03/19/2024 19:30",18479,18483.25,18479,18483.25,9.25,+0.05%,2
"03/19/2024 19:00",18480,18480,18474,18474,-25.5,-0.14%,2
"03/19/2024 18:30",18502.75,18502.75,18499.5,18499.5,1.75,+0.01%,4
"03/19/2024 17:00",18497.75,18497.75,18497.75,18497.75,2.25,+0.01%,1
"03/19/2024 15:30",18508.5,18510,18495.5,18495.5,-4.75,-0.03%,6
"03/19/2024 15:00",18507.25,18507.25,18491.5,18500.25,-4.75,-0.03%,45
"03/19/2024 14:30",18458.5,18505,18453,18505,55.25,+0.30%,28
"03/19/2024 14:00",18480,18480,18445,18449.75,-44.,-0.24%,30
"03/19/2024 13:30",18507.5,18510,18480.5,18493.75,9.75,+0.05%,27
"03/19/2024 13:00",18476.25,18500,18467.75,18484,3,+0.02%,12
"03/19/2024 12:30",18481,18502.5,18472.75,18481,4.75,+0.03%,22
"03/19/2024 12:00",18471.25,18512,18465,18476.25,13,+0.07%,52
"03/19/2024 11:30",18430.25,18488,18430.25,18463.25,41.75,+0.23%,47
"03/19/2024 11:00",18382.5,18421.5,18369,18421.5,42.5,+0.23%,35
"03/19/2024 10:30",18355,18385,18355,18379,28,+0.15%,24
"03/19/2024 10:00",18335,18355.75,18328,18351,9,+0.05%,21
"03/19/2024 09:30",18290.75,18362,18288,18342,30,+0.16%,30
"03/19/2024 09:00",18319,18345,18291,18312,-8.75,-0.05%,30
"03/19/2024 08:30",18358.75,18364.75,18276.25,18320.75,-41.25,-0.22%,50
"03/19/2024 08:00",18355,18366.5,18345,18362,14.75,+0.08%,11
"03/19/2024 07:30",18310,18347.25,18310,18347.25,47.25,+0.26%,9
"03/19/2024 07:00",18334,18343.5,18300,18300,-38.,-0.21%,16
"03/19/2024 06:30",18332,18338,18328.75,18338,-10.5,-0.06%,20
"03/19/2024 06:00",18381.25,18381.25,18348.5,18348.5,-45.25,-0.25%,21
"03/19/2024 05:30",18393.75,18393.75,18393.75,18393.75,1,+0.01%,1
"03/19/2024 04:30",18420,18420,18392.75,18392.75,-36.,-0.20%,3
"03/19/2024 04:00",18434.25,18434.25,18428.75,18428.75,-42.5,-0.23%,3
"03/19/2024 03:30",18436,18473,18436,18471.25,66.25,+0.36%,12
"03/19/2024 03:00",18390,18412.5,18390,18405,-8.25,-0.04%,7
"03/19/2024 02:00",18413.25,18413.25,18413.25,18413.25,-12.,-0.07%,2
"03/19/2024 01:00",18425.25,18425.25,18425.25,18425.25,-1.75,-0.01%,1
"03/19/2024 00:30",18427,18427,18427,18427,3.75,+0.02%,1
"03/18/2024 23:00",18418.75,18423.25,18418.75,18423.25,0,0.00%,2
"03/18/2024 22:30",18423.25,18428.5,18423.25,18423.25,12.75,+0.07%,5
"03/18/2024 21:30",18410.5,18410.5,18410.5,18410.5,-7.5,-0.04%,1
"03/18/2024 21:00",18395.25,18418,18395.25,18418,32.25,+0.18%,5
"03/18/2024 20:30",18382.5,18385.75,18377,18385.75,-0.75,0.00%,6
"03/18/2024 20:00",18386.5,18386.5,18386.5,18386.5,-0.75,0.00%,10
"03/18/2024 19:30",18400,18400,18387.25,18387.25,-27.75,-0.15%,2
"03/18/2024 18:30",18415,18415,18415,18415,-5.25,-0.03%,1
"03/18/2024 18:00",18404.75,18420.25,18404.75,18420.25,-3.75,-0.02%,3
"03/18/2024 17:30",18426.25,18426.25,18424,18424,-11.,-0.06%,2
"03/18/2024 17:00",18434,18439.75,18434,18435,-15.25,-0.08%,4
"03/18/2024 15:30",18459,18459,18450.25,18450.25,-10.,-0.05%,5
"03/18/2024 15:00",18442.5,18463.75,18440.75,18460.25,12.25,+0.07%,47
"03/18/2024 14:30",18498.5,18500,18448,18448,-52.,-0.28%,24
"03/18/2024 14:00",18496.25,18511.75,18496.25,18500,-1.,-0.01%,10
"03/18/2024 13:30",18511.5,18511.5,18480,18501,-11.25,-0.06%,7
"03/18/2024 13:00",18498.5,18512.25,18498.5,18512.25,12.5,+0.07%,8
"03/18/2024 12:30",18511.5,18511.5,18471.5,18499.75,-4.25,-0.02%,22
"03/18/2024 12:00",18475,18504.25,18460,18504,27.25,+0.15%,25
"03/18/2024 11:30",18504.75,18523.75,18475,18476.75,-45.5,-0.25%,32
"03/18/2024 11:00",18509,18524,18509,18522.25,8.75,+0.05%,27
"03/18/2024 10:30",18527.5,18529.75,18502.75,18513.5,-28.25,-0.15%,35
"03/18/2024 10:00",18560.5,18560.5,18530,18541.75,-38.25,-0.21%,14
"03/18/2024 09:30",18578.5,18592.5,18578.5,18580,-20.5,-0.11%,6
"03/18/2024 09:00",18520,18600.5,18515.5,18600.5,90.5,+0.49%,36
"03/18/2024 08:30",18506.75,18568.75,18506.75,18510,16.25,+0.09%,51
"03/18/2024 08:00",18500,18511.5,18493.75,18493.75,4.25,+0.02%,18
"03/18/2024 07:30",18494,18498.75,18488.5,18489.5,-0.5,0.00%,8
"03/18/2024 07:00",18495,18501.25,18490,18490,10.5,+0.06%,5
"03/18/2024 06:30",18468.25,18482.75,18468.25,18479.5,17.5,+0.09%,28
"03/18/2024 06:00",18420,18462,18420,18462,42,+0.23%,7
"03/18/2024 05:30",18410,18422.25,18410,18420,22.5,+0.12%,18
"03/18/2024 05:00",18397.5,18397.5,18397.5,18397.5,5.25,+0.03%,1
"03/18/2024 04:30",18400,18400,18392.25,18392.25,-2.75,-0.01%,2
"03/18/2024 04:00",18415.5,18415.5,18391.25,18395,-9.25,-0.05%,12
"03/18/2024 03:30",18367,18404.25,18367,18404.25,29.25,+0.16%,24
"03/18/2024 03:00",18374.75,18391,18374.75,18375,-2.75,-0.01%,9
"03/18/2024 02:30",18377.75,18377.75,18377.75,18377.75,-4.25,-0.02%,2
"03/18/2024 02:00",18382,18382,18382,18382,-0.75,0.00%,4
"03/18/2024 01:00",18382.75,18382.75,18382.75,18382.75,4.75,+0.03%,1
"03/18/2024 00:30",18373.25,18378,18373.25,18378,15.75,+0.09%,5
"03/18/2024 00:00",18362.25,18362.25,18362.25,18362.25,17.25,+0.09%,2
"03/17/2024 22:30",18345,18345,18345,18345,4.75,+0.03%,1
"03/17/2024 22:00",18340.25,18340.25,18340.25,18340.25,7,+0.04%,2
"03/17/2024 21:30",18333.25,18333.25,18333.25,18333.25,-1.75,-0.01%,1
"03/17/2024 21:00",18335,18335,18335,18335,17,+0.09%,1
"03/17/2024 20:30",18318,18318,18318,18318,10.5,+0.06%,1
"03/17/2024 20:00",18307.5,18307.5,18307.5,18307.5,3,+0.02%,1
"03/17/2024 19:30",18304.5,18304.5,18304.5,18304.5,1.5,+0.01%,1
"03/17/2024 18:30",18303,18303,18303,18303,3,+0.02%,1
"03/17/2024 18:00",18291,18300,18291,18300,-10.,-0.05%,3
"03/17/2024 17:00",18310,18310,18310,18310,26.5,+0.14%,1
"03/15/2024 15:30",18292.75,18292.75,18283.5,18283.5,-11.5,-0.06%,4
"03/15/2024 15:00",18290,18295,18290,18295,20,+0.11%,3
"03/15/2024 14:30",18306.25,18306.25,18268.5,18275,-22.5,-0.12%,25
"03/15/2024 14:00",18295,18323.75,18280.75,18297.5,-6.25,-0.03%,18
"03/15/2024 13:30",18288.75,18312.25,18287.5,18303.75,41.75,+0.23%,20
"03/15/2024 13:00",18305.5,18305.5,18262,18262,-37.,-0.20%,16
"03/15/2024 12:30",18270,18299,18270,18299,28,+0.15%,13
"03/15/2024 12:00",18235,18286.25,18230,18271,45.25,+0.25%,31
"03/15/2024 11:30",18261,18280,18225.75,18225.75,-35.25,-0.19%,41
"03/15/2024 11:00",18276.75,18288.25,18242.75,18261,-19.75,-0.11%,36
"03/15/2024 10:30",18326.25,18326.25,18280,18280.75,-37.,-0.20%,51
"03/15/2024 10:00",18340.5,18342.5,18301.75,18317.75,-24.,-0.13%,41
"03/15/2024 09:30",18334.5,18383,18314.25,18341.75,1.75,+0.01%,52
"03/15/2024 09:00",18298,18340,18247.75,18340,25,+0.14%,75
"03/15/2024 08:30",18363.75,18376,18290,18315,-43.75,-0.24%,90
"03/15/2024 08:00",18459.5,18459.5,18358.75,18358.75,-113.5,-0.61%,24
"03/15/2024 07:30",18484.75,18493,18456,18472.25,-4.25,-0.02%,29
"03/15/2024 07:00",18491,18495.5,18473,18476.5,-20.5,-0.11%,7
"03/15/2024 06:30",18515,18515,18495.25,18497,-22.25,-0.12%,3
"03/15/2024 06:00",18522.5,18522.5,18519.25,18519.25,-19.25,-0.10%,4
"03/15/2024 05:30",18538.5,18538.5,18538.5,18538.5,15.5,+0.08%,2
"03/15/2024 05:00",18516.5,18524,18516.5,18523,17.25,+0.09%,5
"03/15/2024 04:30",18490,18505.75,18490,18505.75,20.5,+0.11%,5
"03/15/2024 04:00",18486,18486,18485.25,18485.25,15.25,+0.08%,3
"03/15/2024 03:30",18470,18470,18470,18470,13,+0.07%,1
"03/15/2024 03:00",18460,18460,18457,18457,26,+0.14%,4
"03/15/2024 02:30",18455,18455,18431,18431,0,0.00%,4
"03/15/2024 01:30",18431,18431,18431,18431,-8.25,-0.04%,1
"03/15/2024 00:30",18422.75,18442.25,18422.75,18439.25,-11.75,-0.06%,5
"03/14/2024 23:30",18451.25,18451.25,18451,18451,-9.5,-0.05%,2
"03/14/2024 23:00",18457.75,18460.5,18457.75,18460.5,-1.5,-0.01%,4
"03/14/2024 22:30",18458.75,18465.25,18458.75,18462,1.25,+0.01%,5
"03/14/2024 22:00",18460.75,18460.75,18460.75,18460.75,15.75,+0.09%,2
"03/14/2024 18:30",18445,18445,18445,18445,-2.,-0.01%,1
"03/14/2024 18:00",18461,18461,18447,18447,-33.,-0.18%,5
"03/14/2024 15:30",18480,18480,18480,18480,-9.,-0.05%,1
"03/14/2024 15:00",18488,18489,18475.75,18489,25.5,+0.14%,5
"03/14/2024 14:30",18398.75,18466.5,18381,18463.5,48,+0.26%,15
"03/14/2024 14:00",18453,18460,18399.75,18415.5,-65.25,-0.35%,18
"03/14/2024 13:30",18488.25,18488.25,18480.75,18480.75,-60.5,-0.33%,2
"03/14/2024 13:00",18513,18550,18513,18541.25,39.75,+0.21%,7
"03/14/2024 12:30",18452.25,18501.5,18452.25,18501.5,47,+0.25%,9
"03/14/2024 12:00",18466.25,18466.75,18438,18454.5,-15.5,-0.08%,10
"03/14/2024 11:30",18506,18510.5,18470,18470,-20.,-0.11%,12
"03/14/2024 11:00",18490,18490,18490,18490,-27.75,-0.15%,1
"03/14/2024 10:30",18492.25,18523,18484.5,18517.75,29.75,+0.16%,7
"03/14/2024 10:00",18542.5,18542.5,18488,18488,-20.25,-0.11%,4
"03/14/2024 09:30",18540,18547.75,18508.25,18508.25,6,+0.03%,4
"03/14/2024 09:00",18450,18526.5,18450,18502.25,26,+0.14%,25
"03/14/2024 08:30",18566.5,18615.25,18453,18476.25,-103.75,-0.56%,25
"03/14/2024 08:00",18572.75,18580,18570.5,18580,5.5,+0.03%,4
"03/14/2024 07:30",18579.25,18590,18574.5,18574.5,-42.75,-0.23%,5
"03/14/2024 07:00",18617.25,18617.25,18617.25,18617.25,-2.75,-0.01%,2
"03/14/2024 06:30",18620,18620,18620,18620,-15.,-0.08%,2
